Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
149089,1916815,53,8,single,rented,no,Police_officer,Chinsurah,West_Bengal,8,14,0
43218,5898669,32,9,married,rented,no,Firefighter,Aligarh,Uttar_Pradesh,6,13,1
36954,3643652,56,2,single,rented,no,Biomedical_Engineer,Baranagar,West_Bengal,2,10,1
230056,9384354,76,17,single,rented,no,Drafter,Bhalswa_Jahangir_Pur,Delhi,13,11,1
208757,9849899,39,8,single,rented,no,Fashion_Designer,Jorhat,Assam,5,13,1
196968,9750930,31,3,single,rented,yes,Comedian,Gorakhpur,Uttar_Pradesh,3,10,1
127090,6134981,49,2,single,rented,yes,Hotel_Manager,Nanded,Maharashtra,2,10,1
251955,977120,45,17,single,rented,yes,Designer,Pondicherry,Puducherry,4,14,0
216721,616489,52,19,single,rented,no,Magistrate,Katni,Madhya_Pradesh,5,12,1
94253,7203886,40,14,single,owned,yes,Technician,Belgaum,Karnataka,13,10,0
92434,7341279,50,0,single,rented,no,Industrial_Engineer,Rajpur_Sonarpur,West_Bengal,0,11,0
246061,850216,23,1,married,rented,no,Financial_Analyst,Shimla,Himachal_Pradesh,1,11,1
179483,6420146,57,19,single,rented,yes,Statistician,Ghaziabad,Uttar_Pradesh,9,13,0
90018,4461655,35,9,single,rented,yes,Design_Engineer,Srikakulam,Andhra_Pradesh,9,14,1
100405,1739250,29,3,single,rented,no,Psychologist,Bhiwani,Haryana,3,11,0
150284,4247262,62,15,married,rented,no,Secretary,Dibrugarh,Assam,4,10,1
151514,1853560,73,8,single,rented,no,Drafter,Sambalpur,Odisha,8,11,0
235882,2349475,74,15,single,norent_noown,yes,Surveyor,Khammam,Telangana,9,10,1
16125,6243139,37,18,single,rented,no,Civil_servant,Nagercoil,Tamil_Nadu,9,10,1
142028,2926684,35,1,single,rented,yes,Engineer,Kolhapur,Maharashtra,1,11,0
147156,2890690,24,19,single,rented,yes,Civil_servant,Pudukkottai,Tamil_Nadu,13,13,0
220837,6534447,38,14,single,rented,yes,Flight_attendant,Kochi,Kerala,6,13,1
53893,8434862,27,9,single,rented,no,Chemical_engineer,Srinagar,Jammu_and_Kashmir,5,11,1
176024,432951,45,1,single,rented,yes,Technology_specialist,Shivpuri,Madhya_Pradesh,1,11,1
51441,5618096,65,15,single,rented,yes,Air_traffic_controller,Bharatpur,Rajasthan,12,11,1
224417,432483,38,12,single,rented,no,Hotel_Manager,Tadipatri,Andhra_Pradesh,5,13,1
143265,5971936,24,1,single,rented,no,Analyst,Dehri[30],Bihar,1,10,1
97862,4112102,46,15,single,rented,no,Chef,Mangalore,Karnataka,5,13,0
124542,7455976,69,5,single,rented,yes,Fashion_Designer,Madhyamgram,West_Bengal,5,13,0
183075,4012026,72,8,single,rented,no,Industrial_Engineer,Thoothukudi,Tamil_Nadu,6,14,1
139351,1880253,63,1,single,rented,no,Designer,Kumbakonam,Tamil_Nadu,1,10,0
122579,8652626,64,4,single,rented,yes,Petroleum_Engineer,Thrissur,Kerala,4,14,1
9051,5874168,39,12,single,rented,no,Drafter,Ludhiana,Punjab,10,14,1
160639,9086314,74,1,single,rented,no,Police_officer,Davanagere,Karnataka,1,12,1
33817,9777389,29,9,single,owned,no,Comedian,Kharagpur,West_Bengal,9,14,0
235162,4023626,31,18,single,rented,no,Financial_Analyst,New_Delhi,Delhi,9,13,0
106479,2917765,47,9,single,rented,no,Technical_writer,Ratlam,Madhya_Pradesh,9,14,0
251556,7900818,53,7,married,rented,no,Surgeon,Shimla,Himachal_Pradesh,7,10,0
34959,6010140,75,15,single,rented,yes,Fashion_Designer,Jalandhar,Punjab,9,10,1
82289,8596569,69,0,single,rented,no,Biomedical_Engineer,Vijayanagaram,Andhra_Pradesh,0,13,1
823,989292,45,4,single,rented,no,Design_Engineer,Surat,Gujarat,4,10,0
64814,3634814,74,4,single,rented,no,Fashion_Designer,Durgapur,West_Bengal,4,11,0
205920,6239581,38,8,single,rented,yes,Air_traffic_controller,Thane,Maharashtra,8,13,1
169688,3009196,65,9,single,rented,no,Physician,Bulandshahr,Uttar_Pradesh,9,11,0
96916,3201383,51,10,single,rented,no,Hotel_Manager,Rourkela,Odisha,7,13,0
104597,4489952,66,5,single,owned,no,Fashion_Designer,Siwan[32],Bihar,5,11,0
219804,1502360,46,2,single,rented,no,Software_Developer,Cuttack,Odisha,2,13,1
142881,1872336,28,3,single,rented,yes,Industrial_Engineer,Satna,Madhya_Pradesh,3,12,1
94634,8526672,32,18,single,rented,no,Financial_Analyst,Anand,Gujarat,6,14,0
241494,7259789,75,2,married,rented,no,Fashion_Designer,Vijayanagaram,Andhra_Pradesh,2,10,0
205617,527900,61,9,single,rented,yes,Economist,Meerut,Uttar_Pradesh,9,10,1
78898,9775983,65,6,single,rented,no,Biomedical_Engineer,Ranchi,Jharkhand,6,12,1
43693,4792641,40,15,single,rented,yes,Software_Developer,Kakinada,Andhra_Pradesh,13,10,0
235692,1995634,24,17,single,rented,no,Analyst,Bahraich,Uttar_Pradesh,14,14,1
235797,1964893,53,10,single,rented,yes,Civil_servant,Gorakhpur,Uttar_Pradesh,10,12,1
183472,678684,67,1,single,rented,no,Magistrate,Kirari_Suleman_Nagar,Delhi,1,10,1
67138,8514407,43,1,single,rented,no,Surveyor,Begusarai,Bihar,1,13,1
64223,1024065,24,13,single,rented,no,Technician,Karaikudi,Tamil_Nadu,10,10,0
60683,3118300,77,10,single,rented,no,Drafter,Morbi,Gujarat,9,14,0
82933,1382869,44,8,single,rented,no,Civil_engineer,Rajahmundry[19][20],Andhra_Pradesh,8,12,0
141625,6894008,66,3,married,rented,no,Civil_engineer,Aizawl,Mizoram,3,12,1
83510,4145551,46,15,married,rented,no,Statistician,Aligarh,Uttar_Pradesh,11,13,1
76657,902071,63,4,single,rented,no,Economist,Jorhat,Assam,4,12,1
162844,6686452,34,4,single,rented,no,Flight_attendant,Morena,Madhya_Pradesh,4,12,0
197439,9975789,25,17,single,rented,yes,Air_traffic_controller,Guna,Madhya_Pradesh,10,12,0
68819,3831317,48,6,single,rented,no,Computer_hardware_engineer,Jaunpur,Uttar_Pradesh,6,13,0
207821,8453618,47,4,single,rented,no,Consultant,Kamarhati,West_Bengal,4,12,1
48102,4665785,71,13,single,rented,no,Architect,Chapra,Bihar,3,12,1
196131,4387681,49,0,single,rented,no,Official,Bulandshahr,Uttar_Pradesh,0,10,0
158643,5699708,21,7,single,rented,no,Financial_Analyst,Motihari[34],Bihar,7,14,0
42789,926842,26,10,single,owned,no,Financial_Analyst,Kolhapur,Maharashtra,10,12,1
233293,377095,57,6,single,rented,no,Graphic_Designer,Ahmednagar,Maharashtra,6,14,1
217695,2872634,37,4,single,rented,no,Comedian,Udupi,Karnataka,3,11,1
224523,3810539,60,18,single,rented,no,Architect,Raipur,Chhattisgarh,8,10,0
109063,2357771,59,1,single,rented,yes,Army_officer,Kottayam,Kerala,1,12,1
128756,7238876,41,8,single,rented,no,Technology_specialist,Alwar,Rajasthan,8,14,0
20564,8997854,36,16,single,rented,no,Chef,Udupi,Karnataka,5,10,1
112357,4031882,35,4,single,rented,yes,Statistician,Nellore[14][15],Andhra_Pradesh,4,10,0
15791,430586,59,7,single,rented,no,Magistrate,Arrah,Bihar,7,13,0
19369,4006235,74,11,single,rented,no,Technology_specialist,Bhagalpur,Bihar,3,13,0
89295,2213998,78,11,single,owned,no,Police_officer,Kakinada,Andhra_Pradesh,11,14,1
82450,6296539,30,19,single,owned,no,Psychologist,Kalyan-Dombivli,Maharashtra,3,10,0
98749,3311941,60,19,single,owned,no,Civil_servant,Pali,Rajasthan,11,14,0
191939,753622,74,18,single,rented,no,Design_Engineer,Vasai-Virar,Maharashtra,10,10,0
140592,6715263,29,0,single,rented,no,Surveyor,Dewas,Madhya_Pradesh,0,11,1
91845,8005608,65,8,single,rented,no,Civil_servant,Sonipat,Haryana,8,12,0
249191,4463060,57,4,single,rented,no,Mechanical_engineer,Dibrugarh,Assam,4,10,1
133664,9571049,43,8,single,rented,yes,Librarian,Bally,West_Bengal,8,11,0
11045,1818927,69,8,single,rented,no,Technical_writer,Mirzapur,Uttar_Pradesh,8,13,0
166404,3379005,77,1,single,rented,no,Microbiologist,Proddatur,Andhra_Pradesh,1,11,1
60297,6775535,60,20,single,rented,no,Psychologist,Moradabad,Uttar_Pradesh,7,14,0
42361,1343772,76,20,single,rented,no,Analyst,Bhimavaram,Andhra_Pradesh,10,12,0
223948,8076926,66,14,single,rented,no,Engineer,Khandwa,Madhya_Pradesh,3,10,1
68462,6101291,45,0,single,rented,no,Secretary,Hospet,Karnataka,0,13,0
218290,6035843,45,14,single,rented,no,Statistician,Udaipur,Rajasthan,13,10,1
120006,9488176,30,7,single,rented,no,Politician,Hyderabad,Telangana,7,11,0
102534,1191020,31,15,married,rented,yes,Official,Allahabad,Uttar_Pradesh[5],5,10,0
114104,3741722,38,19,single,rented,no,Computer_hardware_engineer,Salem,Tamil_Nadu,10,13,0
157632,7585042,53,15,single,rented,no,Official,Rohtak,Haryana,3,13,0
235276,9064887,73,14,single,norent_noown,no,Computer_operator,Khammam,Telangana,10,10,1
46189,9819070,25,11,single,rented,no,Lawyer,Katihar,Bihar,6,10,1
233996,3424856,68,7,single,rented,no,Architect,Vasai-Virar,Maharashtra,7,12,1
28325,59539,51,3,married,norent_noown,no,Biomedical_Engineer,Madhyamgram,West_Bengal,3,12,0
43075,355672,47,11,single,rented,no,Psychologist,Satna,Madhya_Pradesh,11,14,1
32779,3595993,49,6,single,rented,no,Civil_engineer,Ujjain,Madhya_Pradesh,6,14,0
52140,1044096,72,3,single,rented,no,Fashion_Designer,Pimpri-Chinchwad,Maharashtra,3,10,0
8454,1576494,36,5,single,rented,yes,Technology_specialist,Raurkela_Industrial_Township,Odisha,5,14,1
181328,1621444,22,16,single,rented,no,Dentist,Gaya,Bihar,9,11,1
103568,4961796,42,11,single,rented,no,Surgeon,Alappuzha,Kerala,11,14,0
34622,622010,65,8,single,rented,no,Consultant,Kakinada,Andhra_Pradesh,8,13,1
248889,6833801,34,16,single,rented,no,Flight_attendant,Dhanbad,Jharkhand,14,14,1
161240,1789952,27,4,married,rented,no,Police_officer,Buxar[37],Bihar,4,11,1
209783,6496851,27,1,single,rented,yes,Architect,Khammam,Telangana,1,14,1
189943,2741396,28,7,single,rented,yes,Hotel_Manager,Bhatpara,West_Bengal,7,12,0
143305,2774442,24,11,married,norent_noown,no,Mechanical_engineer,Karawal_Nagar,Delhi,11,14,0
136692,8442518,71,6,single,rented,yes,Petroleum_Engineer,Gandhidham,Gujarat,6,11,1
218100,785874,29,0,single,rented,no,Official,Amroha,Uttar_Pradesh,0,11,0
119283,1988524,50,6,single,rented,no,Surveyor,Jaipur,Rajasthan,6,13,1
72943,1435004,50,2,single,rented,yes,Microbiologist,Kavali,Andhra_Pradesh,2,14,1
95273,6755991,65,0,single,rented,no,Librarian,Anantapuram[24],Andhra_Pradesh,0,12,0
155875,6666406,79,4,single,rented,no,Graphic_Designer,Rohtak,Haryana,4,12,0
666,2024213,38,19,single,rented,no,Comedian,Durg,Chhattisgarh,8,14,1
20830,3336849,22,2,single,rented,no,Librarian,Warangal[11][12],Telangana,2,14,0
106923,9744419,47,10,single,rented,yes,Fashion_Designer,Bharatpur,Rajasthan,10,13,0
153386,1208514,72,6,single,rented,no,Analyst,Deoghar,Jharkhand,6,10,0
70887,6239581,38,8,single,rented,yes,Air_traffic_controller,Thane,Maharashtra,8,13,1
108504,2902285,77,19,single,rented,no,Graphic_Designer,Gudivada,Andhra_Pradesh,11,10,1
99006,5924444,33,1,single,rented,no,Firefighter,Bardhaman,West_Bengal,1,12,0
177485,8622588,45,18,single,owned,no,Surgeon,Agartala,Tripura,3,12,1
199760,5000063,38,17,single,rented,no,Technology_specialist,Yamunanagar,Haryana,5,11,1
247222,4686857,78,3,single,rented,yes,Civil_engineer,Saharsa[29],Bihar,3,14,0
239792,3774779,41,13,single,rented,no,Secretary,Karimnagar,Telangana,6,10,0
21921,5902944,26,4,single,rented,no,Computer_hardware_engineer,Gangtok,Sikkim,4,14,0
23736,7174091,59,11,single,rented,no,Microbiologist,Erode[17],Tamil_Nadu,11,10,0
23166,2045156,35,9,single,rented,yes,Firefighter,Jorhat,Assam,9,13,0
10445,1169439,64,11,single,owned,yes,Design_Engineer,Durg,Chhattisgarh,4,13,1
32170,2036508,67,19,single,rented,no,Chartered_Accountant,Ambarnath,Maharashtra,6,10,0
9509,4409735,54,2,single,rented,no,Fashion_Designer,Mirzapur,Uttar_Pradesh,2,10,1
158699,4742685,38,2,single,rented,yes,Petroleum_Engineer,Guntakal,Andhra_Pradesh,2,12,1
59264,6269757,61,6,single,rented,no,Consultant,Sambalpur,Odisha,6,12,0
150270,3212655,67,19,single,rented,no,Fashion_Designer,Bettiah[33],Bihar,7,14,1
174039,8097859,46,10,single,rented,no,Technology_specialist,Mau,Uttar_Pradesh,10,10,0
143650,8342442,30,17,single,rented,no,Chemical_engineer,Jammu[16],Jammu_and_Kashmir,11,10,1
233951,3594610,65,8,married,rented,yes,Librarian,Tumkur,Karnataka,5,12,1
106465,8755619,42,20,single,rented,no,Official,Kadapa[23],Andhra_Pradesh,9,12,0
118183,5515243,64,12,single,rented,no,Firefighter,Baranagar,West_Bengal,11,12,0
86934,1700810,79,1,single,rented,no,Financial_Analyst,Bardhaman,West_Bengal,1,12,0
96909,6274008,47,20,single,rented,no,Politician,Motihari[34],Bihar,9,13,0
36723,4544920,36,15,single,rented,no,Chartered_Accountant,Morena,Madhya_Pradesh,7,10,0
226597,3399840,53,9,married,rented,yes,Flight_attendant,Barasat,West_Bengal,4,11,1
91605,4435200,60,15,single,rented,no,Flight_attendant,Satara,Maharashtra,5,10,1
9313,6777059,76,8,single,rented,no,Surgeon,Gandhidham,Gujarat,8,11,1
111841,9811019,39,13,single,rented,no,Psychologist,Barasat,West_Bengal,9,11,0
2609,6101750,64,4,single,rented,yes,Psychologist,Bhubaneswar,Odisha,4,11,1
116058,692845,73,12,single,owned,yes,Statistician,Bhiwandi,Maharashtra,5,10,0
39478,4399912,29,9,single,rented,no,Architect,North_Dumdum,West_Bengal,9,10,1
135018,1213131,67,8,single,rented,no,Psychologist,Agartala,Tripura,8,11,0
57476,3413189,60,1,single,rented,no,Mechanical_engineer,Miryalaguda,Telangana,1,13,0
187393,8201240,37,1,single,rented,no,Librarian,Guntur[13],Andhra_Pradesh,1,13,0
222065,9768977,31,4,single,rented,yes,Hotel_Manager,Karimnagar,Telangana,4,13,1
198437,2861281,25,19,single,rented,no,Air_traffic_controller,Sirsa,Haryana,5,12,0
143532,9241052,69,2,single,rented,yes,Dentist,Thanjavur,Tamil_Nadu,2,13,1
91173,6415677,68,2,single,rented,no,Chemical_engineer,Nashik,Maharashtra,2,12,0
239657,3198509,27,4,single,rented,no,Consultant,Nashik,Maharashtra,4,10,0
38683,3068781,27,17,single,rented,yes,Comedian,Dewas,Madhya_Pradesh,3,14,0
99232,3831842,58,4,single,rented,no,Civil_servant,Thrissur,Kerala,4,14,0
236032,4913431,48,4,married,rented,yes,Engineer,Pune,Maharashtra,3,11,1
75291,1415711,40,5,single,rented,no,Microbiologist,Hindupur,Andhra_Pradesh,5,10,1
143761,8075181,21,12,single,rented,no,Chartered_Accountant,Ongole,Andhra_Pradesh,7,14,1
27842,4703725,37,6,single,rented,no,Biomedical_Engineer,Bhopal,Madhya_Pradesh,6,10,0
205553,1468580,69,3,single,rented,yes,Fashion_Designer,Junagadh,Gujarat,3,12,0
29601,6520687,63,7,single,norent_noown,no,Psychologist,Vadodara,Gujarat,5,10,0
212795,2240686,42,1,single,rented,no,Computer_hardware_engineer,Dharmavaram,Andhra_Pradesh,1,13,0
165462,1821438,26,0,single,rented,yes,Chartered_Accountant,Fatehpur,Uttar_Pradesh,0,12,1
179877,5522087,58,4,single,rented,yes,Librarian,Chapra,Bihar,4,13,1
197167,739809,55,4,single,rented,no,Artist,Vijayanagaram,Andhra_Pradesh,4,12,1
33022,4112102,46,15,single,rented,no,Chef,Mangalore,Karnataka,5,13,1
146852,2215191,76,10,single,rented,no,Physician,Vijayawada,Andhra_Pradesh,10,11,1
167437,2506726,54,11,single,rented,no,Designer,Jalna,Maharashtra,6,14,0
173739,2522353,71,17,married,rented,no,Hotel_Manager,Bidhannagar,West_Bengal,13,11,0
229729,2914100,79,0,single,rented,no,Civil_engineer,Thrissur,Kerala,0,13,1
126813,7613756,41,15,single,rented,no,Official,Malda,West_Bengal,10,13,0
58583,205482,49,4,single,rented,no,Technical_writer,Mangalore,Karnataka,4,11,0
233330,4120633,72,5,single,rented,no,Drafter,Dindigul,Tamil_Nadu,5,10,0
197500,8162332,74,9,single,rented,no,Industrial_Engineer,Durgapur,West_Bengal,6,10,0
87803,8716053,51,11,married,rented,yes,Psychologist,Tadepalligudem,Andhra_Pradesh,4,10,0
240642,7357732,35,11,single,rented,yes,Graphic_Designer,Thane,Maharashtra,10,11,0
12535,4872099,36,1,single,rented,yes,Drafter,Dibrugarh,Assam,1,10,0
3721,6735205,26,17,married,rented,no,Surveyor,Tirunelveli,Tamil_Nadu,5,13,0
219361,4791453,39,20,single,rented,no,Software_Developer,Tiruvottiyur,Tamil_Nadu,7,10,1
150928,5218820,76,14,single,owned,no,Civil_servant,Karimnagar,Telangana,12,14,0
86521,5165629,61,0,single,rented,no,Aviator,North_Dumdum,West_Bengal,0,12,1
163003,5827839,43,1,single,rented,no,Computer_hardware_engineer,Ichalkaranji,Maharashtra,1,10,1
177834,8514369,21,5,single,rented,yes,Scientist,Udaipur,Rajasthan,4,13,1
26878,606432,39,9,single,rented,no,Chemical_engineer,Gwalior,Madhya_Pradesh,6,10,1
89034,6010140,75,15,single,rented,yes,Fashion_Designer,Jalandhar,Punjab,9,10,1
220633,189327,43,17,married,rented,no,Psychologist,Tenali,Andhra_Pradesh,9,10,0
35350,6472266,21,2,single,rented,yes,Mechanical_engineer,Hospet,Karnataka,2,11,1
215035,1715663,54,16,single,rented,no,Police_officer,Dehri[30],Bihar,14,11,1
247769,8913108,32,19,single,rented,no,Politician,Bilaspur,Chhattisgarh,11,10,1
191682,2949086,42,1,single,rented,no,Chartered_Accountant,Gopalpur,West_Bengal,1,10,0
141115,3890846,58,16,married,rented,yes,Police_officer,Guntur[13],Andhra_Pradesh,4,11,1
197334,8149390,78,1,single,rented,no,Computer_hardware_engineer,Ratlam,Madhya_Pradesh,1,11,1
136552,7600998,66,8,single,rented,yes,Chemical_engineer,Tinsukia,Assam,8,13,1
227577,3689963,58,7,single,rented,no,Geologist,Meerut,Uttar_Pradesh,7,14,1
212359,4276227,31,11,single,rented,no,Secretary,Karawal_Nagar,Delhi,11,13,1
471,5628436,48,13,single,rented,no,Computer_hardware_engineer,Danapur,Bihar,10,10,1
180895,2467224,35,3,single,rented,no,Flight_attendant,Dibrugarh,Assam,3,11,1
182717,313244,59,10,single,rented,no,Civil_servant,Maheshtala,West_Bengal,10,14,1
222909,111854,61,1,single,owned,no,Geologist,Munger,Bihar,1,13,1
67792,9602188,26,19,single,rented,yes,Analyst,Saharsa[29],Bihar,10,10,0
229745,324256,37,2,single,rented,no,Secretary,Machilipatnam,Andhra_Pradesh,2,10,1
66143,2909502,27,18,single,rented,no,Physician,Satna,Madhya_Pradesh,4,11,1
63845,3181072,57,12,single,rented,yes,Analyst,Howrah,West_Bengal,10,12,1
164406,4807368,45,13,single,owned,yes,Librarian,Gorakhpur,Uttar_Pradesh,5,11,0
195479,4574793,32,20,single,rented,no,Secretary,Bhind,Madhya_Pradesh,6,11,1
143151,681915,24,16,single,rented,no,Scientist,Ulhasnagar,Maharashtra,9,10,1
238726,4576162,24,6,single,rented,yes,Biomedical_Engineer,Amaravati,Andhra_Pradesh,6,10,1
10274,8381715,72,0,single,rented,yes,Surveyor,North_Dumdum,West_Bengal,0,10,1
211847,5096110,24,18,single,rented,yes,Surgeon,Kishanganj[35],Bihar,11,12,0
67164,1216848,60,9,single,rented,no,Computer_hardware_engineer,Muzaffarpur,Bihar,9,12,1
185329,655331,70,16,single,rented,no,Technician,Bulandshahr,Uttar_Pradesh,8,11,0
115246,7134942,28,20,single,rented,yes,Computer_hardware_engineer,Raiganj,West_Bengal,11,10,1
21701,412015,23,8,single,rented,no,Technical_writer,Gurgaon,Haryana,4,10,0
237507,2813877,36,15,single,rented,no,Graphic_Designer,Bangalore,Karnataka,9,14,1
111514,2800327,50,6,single,rented,yes,Software_Developer,Morena,Madhya_Pradesh,6,10,1
29484,4123671,30,10,single,rented,no,Chef,Jehanabad[38],Bihar,7,13,0
203858,1519180,59,2,single,rented,yes,Surveyor,Buxar[37],Bihar,2,10,0
43062,7048030,58,9,single,rented,no,Surgeon,Haridwar,Uttarakhand,9,12,0
172298,1537256,29,5,single,rented,yes,Biomedical_Engineer,Bathinda,Punjab,5,14,1
227521,7977602,43,13,single,rented,no,Chemical_engineer,Allahabad,Uttar_Pradesh[5],6,10,1
41380,5124001,78,12,single,rented,no,Architect,Chittoor[28],Andhra_Pradesh,12,10,1
123242,2309662,64,12,single,owned,no,Civil_engineer,Bilaspur,Chhattisgarh,10,11,1
83120,3038020,30,15,single,rented,yes,Firefighter,Bhusawal,Maharashtra,4,10,1
187523,4710960,59,10,single,rented,no,Chef,Ichalkaranji,Maharashtra,10,13,0
147447,5294937,53,8,married,rented,no,Mechanical_engineer,Belgaum,Karnataka,8,12,1
44422,8746011,61,13,single,rented,yes,Artist,Bharatpur,Rajasthan,11,10,1
222161,1373486,59,17,single,rented,yes,Scientist,Kanpur,Uttar_Pradesh,5,14,0
196803,998868,44,16,single,rented,no,Microbiologist,Hapur,Uttar_Pradesh,5,13,1
41778,6340921,51,11,single,rented,no,Technician,Lucknow,Uttar_Pradesh,3,13,0
30723,1232691,43,9,single,rented,yes,Mechanical_engineer,Srinagar,Jammu_and_Kashmir,9,11,0
176628,9222946,69,19,single,rented,no,Aviator,Sasaram[30],Bihar,3,12,0
84654,8744413,27,12,single,rented,no,Drafter,Hapur,Uttar_Pradesh,12,13,0
250554,2335896,72,10,single,rented,no,Politician,Burhanpur,Madhya_Pradesh,3,11,0
33711,1623907,44,14,single,norent_noown,no,Design_Engineer,Satna,Madhya_Pradesh,14,11,0
37592,7716359,70,0,single,rented,no,Statistician,Udaipur,Rajasthan,0,12,1
81921,422892,59,7,single,rented,yes,Biomedical_Engineer,Satara,Maharashtra,7,10,1
145569,3606776,69,10,single,rented,no,Technology_specialist,Tiruppur,Tamil_Nadu,10,13,0
52069,3390492,54,13,married,rented,no,Official,Bhatpara,West_Bengal,10,14,1
110954,8132252,72,7,single,rented,no,Mechanical_engineer,Karaikudi,Tamil_Nadu,6,13,0
27983,6758152,71,10,single,rented,no,Secretary,Jamshedpur,Jharkhand,7,11,0
237495,5735163,62,19,single,rented,no,Drafter,Farrukhabad,Uttar_Pradesh,3,12,1
103113,4912024,63,20,single,rented,yes,Consultant,Raiganj,West_Bengal,4,14,0
166540,2417756,64,18,married,rented,no,Design_Engineer,Udaipur,Rajasthan,8,10,0
81378,4594450,79,14,single,rented,no,Microbiologist,Shimla,Himachal_Pradesh,14,11,0
222327,2892547,56,6,single,rented,no,Politician,Sikar,Rajasthan,6,11,1
191203,8284930,27,17,single,rented,no,Comedian,Amravati,Maharashtra,8,11,0
247410,3096461,75,12,single,norent_noown,no,Design_Engineer,Varanasi,Uttar_Pradesh,9,10,0
153854,2304265,78,12,single,rented,no,Chartered_Accountant,Amroha,Uttar_Pradesh,10,12,0
219958,5380623,33,6,married,rented,no,Chef,Pudukkottai,Tamil_Nadu,6,14,1
119773,2453112,34,6,single,rented,no,Microbiologist,Rampur,Uttar_Pradesh,6,14,1
217276,8740852,64,5,single,rented,no,Comedian,Ludhiana,Punjab,3,13,1
110580,7497572,25,13,single,rented,yes,Designer,Malda,West_Bengal,8,14,0
179121,6104859,47,12,single,rented,yes,Surgeon,Phagwara,Punjab,12,11,0
136848,1100548,49,3,single,rented,yes,Technical_writer,Surat,Gujarat,3,10,1
